district,gemeentenaam,year,belong_to_district
Delft,Rockanje,1888,0
Delft,Rockanje,1897,0
Delft,Rozenburg,1848,1
Delft,Rozenburg,1850,1
Delft,Rozenburg,1888,0
Delft,Rozenburg,1897,0
Delft,Schiebroek,1848,0
Delft,Schiebroek,1850,1
Delft,Schiebroek,1888,0
Delft,Schiebroek,1897,0
Delft,Schiedam,1848,0
Delft,Schiedam,1850,1
Delft,Schiedam,1888,0
Delft,Schiedam,1897,0
Delft,Schipluiden,1848,1
Delft,Schipluiden,1850,1
Delft,Schipluiden,1888,0
Delft,Schipluiden,1897,0
Delft,Spijkenisse,1848,0
Delft,Spijkenisse,1850,1
Delft,Spijkenisse,1888,0
Delft,Spijkenisse,1897,0
Delft,St. Maartensregt,1848,1
Delft,St. Maartensregt,1850,1
Delft,St. Maartensregt,1888,0
Delft,St. Maartensregt,1897,0
Delft,Stompwijk,1848,1
Delft,Stompwijk,1850,1
Delft,Stompwijk,1888,0
Delft,Stompwijk,1897,0
Delft,Struiten (Oud- en Nieuw-),1848,0
Delft,Struiten (Oud- en Nieuw-),1850,1
Delft,Struiten (Oud- en Nieuw-),1888,0
Delft,Struiten (Oud- en Nieuw-),1897,0
Delft,Veur,1848,1
Delft,Veur,1850,0
Delft,Veur,1888,0
Delft,Veur,1897,0
Delft,Vierpolders,1848,0
Delft,Vierpolders,1850,1
Delft,Vierpolders,1888,0
Delft,Vierpolders,1897,0
Delft,Vlaardingen,1848,0
Delft,Vlaardingen,1850,1
Delft,Vlaardingen,1888,0
Delft,Vlaardingen,1897,0
Delft,Vlaardingerambacht,1848,0
Delft,Vlaardingerambacht,1850,1
Delft,Vlaardingerambacht,1888,0
Delft,Vlaardingerambacht,1897,0
Delft,Vrijenban,1848,1
Delft,Vrijenban,1850,1
Delft,Vrijenban,1888,1
Delft,Vrijenban,1897,1
Delft,Wateringen,1848,1
Delft,Wateringen,1850,1
Delft,Wateringen,1888,0
Delft,Wateringen,1897,0
Delft,Zegwaard,1848,1
Delft,Zegwaard,1850,0
Delft,Zegwaard,1888,0
Delft,Zegwaard,1897,0
Rotterdam I,,1848,1
Rotterdam I,,1850,0
Rotterdam I,,1888,0
Rotterdam I,,1897,0
Rotterdam II,,1848,1
Rotterdam II,,1850,0
Rotterdam II,,1888,0
Rotterdam II,,1897,0
Schiedam,Zouteveen,1848,1
Schiedam,Zouteveen,1850,0
Schiedam,Zouteveen,1888,0
Schiedam,Zouteveen,1897,0
Ridderkerk,Sandelingen-Ambacht,1848,1
Ridderkerk,Sandelingen-Ambacht,1850,0
Ridderkerk,Sandelingen-Ambacht,1888,0
Ridderkerk,Sandelingen-Ambacht,1897,0
Ridderkerk,Strijen,1848,1
Ridderkerk,Strijen,1850,0
Ridderkerk,Strijen,1888,1
Ridderkerk,Strijen,1897,1
Ridderkerk,Strijensas,1848,1
Ridderkerk,Strijensas,1850,0
Ridderkerk,Strijensas,1888,0
Ridderkerk,Strijensas,1897,0
Ridderkerk,Westmaas,1848,1
Ridderkerk,Westmaas,1850,0
Ridderkerk,Westmaas,1888,1
Ridderkerk,Westmaas,1897,1
Ridderkerk,Ysselmonde,1848,1
Ridderkerk,Ysselmonde,1850,0
Ridderkerk,Ysselmonde,1888,1
Ridderkerk,Ysselmonde,1897,1
Ridderkerk,Zwijndrecht,1848,1
Ridderkerk,Zwijndrecht,1850,0
Ridderkerk,Zwijndrecht,1888,0
Ridderkerk,Zwijndrecht,1897,0
Brielle,Pernis,1848,0
Brielle,Pernis,1850,0
Brielle,Pernis,1888,1
Brielle,Pernis,1897,1
Brielle,Piershil,1848,1
Brielle,Piershil,1850,0
Brielle,Piershil,1888,1
Brielle,Piershil,1897,1
Brielle,Poortugaal,1848,0
Brielle,Poortugaal,1850,0
Brielle,Poortugaal,1888,1
Brielle,Poortugaal,1897,1
Brielle,Rockanje,1848,1
Brielle,Rockanje,1850,0
Brielle,Rockanje,1888,1
Brielle,Rockanje,1897,1
Brielle,Roxenisse,1848,1
Brielle,Roxenisse,1850,0
Brielle,Roxenisse,1888,0
Brielle,Roxenisse,1897,0
Brielle,Rozenburg,1848,0
Brielle,Rozenburg,1850,1
Brielle,Rozenburg,1888,1
Brielle,Rozenburg,1897,1
Brielle,Simonshaven,1848,1
Brielle,Simonshaven,1850,0
Brielle,Simonshaven,1888,0
Brielle,Simonshaven,1897,0
Brielle,Sommelsdijk,1848,1
Brielle,Sommelsdijk,1850,0
Brielle,Sommelsdijk,1888,0
Brielle,Sommelsdijk,1897,0
Brielle,Spijkenisse,1848,1
Brielle,Spijkenisse,1850,0
Brielle,Spijkenisse,1888,1
Brielle,Spijkenisse,1897,1
Brielle,Stad aan 't Haringvliet,1848,1
Brielle,Stad aan 't Haringvliet,1850,0
Brielle,Stad aan 't Haringvliet,1888,1
Brielle,Stad aan 't Haringvliet,1897,1
Brielle,Stellendam,1848,1
Brielle,Stellendam,1850,0
Brielle,Stellendam,1888,0
Brielle,Stellendam,1897,0
Brielle,Struiten (Oud- en Nieuw-),1848,1
Brielle,Struiten (Oud- en Nieuw-),1850,0
Brielle,Struiten (Oud- en Nieuw-),1888,0
Brielle,Struiten (Oud- en Nieuw-),1897,0
Brielle,Tonge (Nieuwe-),1848,1
Brielle,Tonge (Nieuwe-),1850,0
Brielle,Tonge (Nieuwe-),1888,0
Brielle,Tonge (Nieuwe-),1897,0
Brielle,Tonge (Oude-),1848,1
Brielle,Tonge (Oude-),1850,0
Brielle,Tonge (Oude-),1888,0
Brielle,Tonge (Oude-),1897,0
Brielle,Vierpolders,1848,1
Brielle,Vierpolders,1850,0
Brielle,Vierpolders,1888,1
Brielle,Vierpolders,1897,1
Brielle,Zuidland,1848,1
Brielle,Zuidland,1850,0
Brielle,Zuidland,1888,1
Brielle,Zuidland,1897,1
Brielle,Zwartewaal,1848,1
Brielle,Zwartewaal,1850,0
Brielle,Zwartewaal,1888,1
Brielle,Zwartewaal,1897,1
Middelburg,Kruis (St.),1848,0
Middelburg,Kruis (St.),1850,1
Middelburg,Kruis (St.),1888,0
Middelburg,Kruis (St.),1897,0
Middelburg,Laurens (St.),1848,1
Middelburg,Laurens (St.),1850,1
Middelburg,Laurens (St.),1888,1
Middelburg,Laurens (St.),1897,1
Middelburg,Meliskerke,1848,1
Middelburg,Meliskerke,1850,1
Middelburg,Meliskerke,1888,1
Middelburg,Meliskerke,1897,1
Middelburg,Middelburg,1848,1
Middelburg,Middelburg,1850,1
Middelburg,Middelburg,1888,1
Middelburg,Middelburg,1897,1
Middelburg,Neuzen,1848,0
Middelburg,Neuzen,1850,1
Middelburg,Neuzen,1888,0
Middelburg,Neuzen,1897,0
Middelburg,Nieuw- en St. Joosland,1848,1
Middelburg,Nieuw- en St. Joosland,1850,1
Middelburg,Nieuw- en St. Joosland,1888,1
Middelburg,Nieuw- en St. Joosland,1897,1
Middelburg,Nieuwvliet,1848,0
Middelburg,Nieuwvliet,1850,1
Middelburg,Nieuwvliet,1888,0
Middelburg,Nieuwvliet,1897,0
Middelburg,Oost- en West-Souburg,1848,1
Middelburg,Oost- en West-Souburg,1850,1
Middelburg,Oost- en West-Souburg,1888,1
Middelburg,Oost- en West-Souburg,1897,1
Middelburg,Oostburg,1848,0
Middelburg,Oostburg,1850,1
Middelburg,Oostburg,1888,0
Middelburg,Oostburg,1897,0
Middelburg,Oostkapelle,1848,1
Middelburg,Oostkapelle,1850,1
Middelburg,Oostkapelle,1888,1
Middelburg,Oostkapelle,1897,1
Middelburg,Overslag,1848,0
Middelburg,Overslag,1850,1
Middelburg,Overslag,1888,0
Middelburg,Overslag,1897,0
Middelburg,Philippine,1848,0
Middelburg,Philippine,1850,1
Middelburg,Philippine,1888,0
Middelburg,Philippine,1897,0
Middelburg,Retranchement,1848,0
Middelburg,Retranchement,1850,1
Middelburg,Retranchement,1888,0
Middelburg,Retranchement,1897,0
Middelburg,Ritthem,1848,1
Middelburg,Ritthem,1850,1
Middelburg,Ritthem,1888,1
Middelburg,Ritthem,1897,1
Middelburg,Sas van Gent,1848,0
Middelburg,Sas van Gent,1850,1
Middelburg,Sas van Gent,1888,0
Middelburg,Sas van Gent,1897,0
Middelburg,Schoondijke,1848,0
Middelburg,Schoondijke,1850,1
Middelburg,Schoondijke,1888,0
Middelburg,Schoondijke,1897,0
Middelburg,Serooskerke,1848,1
Middelburg,Serooskerke,1850,1
Middelburg,Serooskerke,1888,1
Middelburg,Serooskerke,1897,1
Middelburg,Sluis,1848,0
Middelburg,Sluis,1850,1
Middelburg,Sluis,1888,0
Middelburg,Sluis,1897,0
Middelburg,St. Anna ter Muiden,1848,0
Middelburg,St. Anna ter Muiden,1850,1
Middelburg,St. Anna ter Muiden,1888,0
Middelburg,St. Anna ter Muiden,1897,0
Middelburg,Stoppeldijk,1848,0
Middelburg,Stoppeldijk,1850,1
Middelburg,Stoppeldijk,1888,0
Middelburg,Stoppeldijk,1897,0
Middelburg,Veere,1848,1
Middelburg,Veere,1850,1
Middelburg,Veere,1888,1
Middelburg,Veere,1897,1
Middelburg,Vlissingen,1848,1
Middelburg,Vlissingen,1850,1
Middelburg,Vlissingen,1888,1
Middelburg,Vlissingen,1897,1
Middelburg,Vrouwenpolder,1848,1
Middelburg,Vrouwenpolder,1850,1
Middelburg,Vrouwenpolder,1888,1
Middelburg,Vrouwenpolder,1897,1
Middelburg,Waterlandkerkje,1848,0
Middelburg,Waterlandkerkje,1850,1
Middelburg,Waterlandkerkje,1888,0
Middelburg,Waterlandkerkje,1897,0
Middelburg,Westdorpe,1848,0
Middelburg,Westdorpe,1850,1
Middelburg,Westdorpe,1888,0
Middelburg,Westdorpe,1897,0
Zierikzee,Ooltgensplaat,1848,0
Zierikzee,Ooltgensplaat,1850,1
Zierikzee,Ooltgensplaat,1888,0
Zierikzee,Ooltgensplaat,1897,0
Zierikzee,Oosterland,1848,1
Zierikzee,Oosterland,1850,1
Zierikzee,Oosterland,1888,1
Zierikzee,Oosterland,1897,1
Zierikzee,Oud-Vossemeer,1848,1
Zierikzee,Oud-Vossemeer,1850,0
Zierikzee,Oud-Vossemeer,1888,0
Zierikzee,Oud-Vossemeer,1897,0
Zierikzee,Ouddorp,1848,0
Zierikzee,Ouddorp,1850,1
Zierikzee,Ouddorp,1888,1
Zierikzee,Ouddorp,1897,1
Zierikzee,Ouwerkerk,1848,1
Zierikzee,Ouwerkerk,1850,1
Zierikzee,Ouwerkerk,1888,1
Zierikzee,Ouwerkerk,1897,1
Zierikzee,Philipsland (St.),1848,1
Zierikzee,Philipsland (St.),1850,1
Zierikzee,Philipsland (St.),1888,0
Zierikzee,Philipsland (St.),1897,0
Zierikzee,Poortvliet,1848,1
Zierikzee,Poortvliet,1850,0
Zierikzee,Poortvliet,1888,0
Zierikzee,Poortvliet,1897,0
Zierikzee,Renesse,1848,1
Zierikzee,Renesse,1850,1
Zierikzee,Renesse,1888,1
Zierikzee,Renesse,1897,1
Zierikzee,Roxenisse,1848,0
Zierikzee,Roxenisse,1850,1
Zierikzee,Roxenisse,1888,0
Zierikzee,Roxenisse,1897,0
Zierikzee,Scherpenisse,1848,1
Zierikzee,Scherpenisse,1850,0
Zierikzee,Scherpenisse,1888,0
Zierikzee,Scherpenisse,1897,0
Zierikzee,Serooskerke,1848,1
Zierikzee,Serooskerke,1850,1
Zierikzee,Serooskerke,1888,1
Zierikzee,Serooskerke,1897,1
Zierikzee,Sommelsdijk,1848,0
Zierikzee,Sommelsdijk,1850,1
Zierikzee,Sommelsdijk,1888,1
Zierikzee,Sommelsdijk,1897,1
Zierikzee,Stad aan 't Haringvliet,1848,0
Zierikzee,Stad aan 't Haringvliet,1850,1
Zierikzee,Stad aan 't Haringvliet,1888,0
Zierikzee,Stad aan 't Haringvliet,1897,0
Zierikzee,Stavenisse,1848,1
Zierikzee,Stavenisse,1850,1
Zierikzee,Stavenisse,1888,0
Zierikzee,Stavenisse,1897,0
Zierikzee,Stellendam,1848,0
Zierikzee,Stellendam,1850,1
Zierikzee,Stellendam,1888,1
Zierikzee,Stellendam,1897,1
Zierikzee,Tholen,1848,1
Zierikzee,Tholen,1850,0
Zierikzee,Tholen,1888,0
Zierikzee,Tholen,1897,0
Zierikzee,Tonge (Nieuwe-),1848,0
Zierikzee,Tonge (Nieuwe-),1850,1
Zierikzee,Tonge (Nieuwe-),1888,1
Zierikzee,Tonge (Nieuwe-),1897,1
Zierikzee,Tonge (Oude-),1848,0
Zierikzee,Tonge (Oude-),1850,1
Zierikzee,Tonge (Oude-),1888,1
Zierikzee,Tonge (Oude-),1897,1
Zierikzee,Wissekerke,1848,1
Zierikzee,Wissekerke,1850,0
Zierikzee,Wissekerke,1888,0
Zierikzee,Wissekerke,1897,0
Zierikzee,Zierikzee,1848,1
Zierikzee,Zierikzee,1850,1
Zierikzee,Zierikzee,1888,1
Zierikzee,Zierikzee,1897,1
Zierikzee,Zonnemaire,1848,1
Zierikzee,Zonnemaire,1850,1
Zierikzee,Zonnemaire,1888,1
Zierikzee,Zonnemaire,1897,1
Goes,Kloetinge,1848,1
Goes,Kloetinge,1850,1
Goes,Kloetinge,1888,1
Goes,Kloetinge,1897,1
Goes,Kortgene,1848,0
Goes,Kortgene,1850,1
Goes,Kortgene,1888,1
Goes,Kortgene,1897,1
Goes,Krabbendijke,1848,1
Goes,Krabbendijke,1850,1
Goes,Krabbendijke,1888,0
Goes,Krabbendijke,1897,0
Goes,Kruiningen,1848,1
Goes,Kruiningen,1850,1
Goes,Kruiningen,1888,0
Goes,Kruiningen,1897,0
Goes,Maartensdijk (St.),1848,0
Goes,Maartensdijk (St.),1850,1
Goes,Maartensdijk (St.),1888,1
Goes,Maartensdijk (St.),1897,1
Goes,Nisse,1848,1
Goes,Nisse,1850,1
Goes,Nisse,1888,0
Goes,Nisse,1897,0
Goes,Ossenisse,1848,1
Goes,Ossenisse,1850,1
Goes,Ossenisse,1888,0
Goes,Ossenisse,1897,0
Goes,Oud-Vossemeer,1848,0
Goes,Oud-Vossemeer,1850,1
Goes,Oud-Vossemeer,1888,1
Goes,Oud-Vossemeer,1897,1
Goes,Oudelande,1848,1
Goes,Oudelande,1850,1
Goes,Oudelande,1888,0
Goes,Oudelande,1897,0
Goes,Ovezande,1848,1
Goes,Ovezande,1850,1
Goes,Ovezande,1888,0
Goes,Ovezande,1897,0
Goes,Philipsland (St.),1848,0
Goes,Philipsland (St.),1850,0
Goes,Philipsland (St.),1888,1
Goes,Philipsland (St.),1897,1
Goes,Poortvliet,1848,0
Goes,Poortvliet,1850,1
Goes,Poortvliet,1888,1
Goes,Poortvliet,1897,1
Goes,Rilland,1848,1
Goes,Rilland,1850,1
Goes,Rilland,1888,0
Goes,Rilland,1897,0
Goes,Scherpenisse,1848,0
Goes,Scherpenisse,1850,1
Goes,Scherpenisse,1888,1
Goes,Scherpenisse,1897,1
Goes,Schore,1848,1
Goes,Schore,1850,1
Goes,Schore,1888,0
Goes,Schore,1897,0
Goes,St. Jansteen,1848,1
Goes,St. Jansteen,1850,0
Goes,St. Jansteen,1888,0
Goes,St. Jansteen,1897,0
Goes,Stavenisse,1848,0
Goes,Stavenisse,1850,0
Goes,Stavenisse,1888,1
Goes,Stavenisse,1897,1
Goes,Stoppeldijk,1848,1
Goes,Stoppeldijk,1850,0
Goes,Stoppeldijk,1888,0
Goes,Stoppeldijk,1897,0
Goes,Tholen,1848,0
Goes,Tholen,1850,1
Goes,Tholen,1888,1
Goes,Tholen,1897,1
Goes,Waarde,1848,1
Goes,Waarde,1850,1
Goes,Waarde,1888,0
Goes,Waarde,1897,0
Goes,Wemeldinge,1848,1
Goes,Wemeldinge,1850,1
Goes,Wemeldinge,1888,1
Goes,Wemeldinge,1897,1
Goes,Wissekerke,1848,0
Goes,Wissekerke,1850,1
Goes,Wissekerke,1888,1
Goes,Wissekerke,1897,1
Goes,Wolphaartsdijk,1848,1
Goes,Wolphaartsdijk,1850,1
Goes,Wolphaartsdijk,1888,1
Goes,Wolphaartsdijk,1897,1
Goes,Yerseke,1848,1
Goes,Yerseke,1850,1
Goes,Yerseke,1888,0
Goes,Yerseke,1897,0
Sluis,Zaamslag,1848,1
Sluis,Zaamslag,1850,0
Sluis,Zaamslag,1888,0
Sluis,Zaamslag,1897,0
Sluis,Zuiddorpe,1848,1
Sluis,Zuiddorpe,1850,0
Sluis,Zuiddorpe,1888,0
Sluis,Zuiddorpe,1897,0
Sluis,Zuidzande,1848,1
Sluis,Zuidzande,1850,0
Sluis,Zuidzande,1888,0
Sluis,Zuidzande,1897,0
Bergen op Zoom,Wouw,1848,1
Bergen op Zoom,Wouw,1850,0
Bergen op Zoom,Wouw,1888,1
Bergen op Zoom,Wouw,1897,1
Breda,Teteringen,1848,1
Breda,Teteringen,1850,1
Breda,Teteringen,1888,0
Breda,Teteringen,1897,0
Breda,Willemstad,1848,0
Breda,Willemstad,1850,1
Breda,Willemstad,1888,0
Breda,Willemstad,1897,0
Breda,Woensdrecht,1848,0
Breda,Woensdrecht,1850,1
Breda,Woensdrecht,1888,0
Breda,Woensdrecht,1897,0
Breda,Wouw,1848,0
Breda,Wouw,1850,1
Breda,Wouw,1888,0
Breda,Wouw,1897,0
Breda,Zundert,1848,1
Breda,Zundert,1850,1
Breda,Zundert,1888,0
Breda,Zundert,1897,0
Zevenbergen,Zwaluwe (Hooge- en Lage-),1848,1
Zevenbergen,Zwaluwe (Hooge- en Lage-),1850,0
Zevenbergen,Zwaluwe (Hooge- en Lage-),1888,1
Zevenbergen,Zwaluwe (Hooge- en Lage-),1897,1
Tilburg,Oirschot,1848,0
Tilburg,Oirschot,1850,1
Tilburg,Oirschot,1888,0
Tilburg,Oirschot,1897,0
Tilburg,Oisterwijk,1848,1
Tilburg,Oisterwijk,1850,1
Tilburg,Oisterwijk,1888,1
Tilburg,Oisterwijk,1897,1
Tilburg,,1848,0
Tilburg,,1850,1
Tilburg,,1888,1
Tilburg,,1897,1
Tilburg,Oosterhout,1848,0
Tilburg,Oosterhout,1850,1
Tilburg,Oosterhout,1888,0
Tilburg,Oosterhout,1897,0
Tilburg,Raamsdonk,1848,0
Tilburg,Raamsdonk,1850,1
Tilburg,Raamsdonk,1888,0
Tilburg,Raamsdonk,1897,0
Tilburg,Reusel,1848,0
Tilburg,Reusel,1850,1
Tilburg,Reusel,1888,0
Tilburg,Reusel,1897,0
Tilburg,Sprang,1848,0
Tilburg,Sprang,1850,1
Tilburg,Sprang,1888,0
Tilburg,Sprang,1897,0
Tilburg,Terheijden,1848,0
Tilburg,Terheijden,1850,1
Tilburg,Terheijden,1888,0
Tilburg,Terheijden,1897,0
Tilburg,Tilburg,1848,1
Tilburg,Tilburg,1850,1
Tilburg,Tilburg,1888,1
Tilburg,Tilburg,1897,1
Tilburg,Udenhout,1848,1
Tilburg,Udenhout,1850,1
Tilburg,Udenhout,1888,0
Tilburg,Udenhout,1897,0
Tilburg,Vrijhoeve-Capelle,1848,0
Tilburg,Vrijhoeve-Capelle,1850,1
Tilburg,Vrijhoeve-Capelle,1888,0
Tilburg,Vrijhoeve-Capelle,1897,0
Tilburg,Waspik,1848,0
Tilburg,Waspik,1850,1
Tilburg,Waspik,1888,0
Tilburg,Waspik,1897,0
Tilburg,Zevenbergen,1848,0
Tilburg,Zevenbergen,1850,1
Tilburg,Zevenbergen,1888,0
Tilburg,Zevenbergen,1897,0
Tilburg,Zwaluwe (Hooge- en Lage-),1848,0
Tilburg,Zwaluwe (Hooge- en Lage-),1850,1
Tilburg,Zwaluwe (Hooge- en Lage-),1888,0
Tilburg,Zwaluwe (Hooge- en Lage-),1897,0
Eindhoven,Liempde,1848,0
Eindhoven,Liempde,1850,0
Eindhoven,Liempde,1888,1
Eindhoven,Liempde,1897,1
Eindhoven,Lierop,1848,0
Eindhoven,Lierop,1850,1
Eindhoven,Lierop,1888,0
Eindhoven,Lierop,1897,0
Eindhoven,Lieshout,1848,0
Eindhoven,Lieshout,1850,1
Eindhoven,Lieshout,1888,0
Eindhoven,Lieshout,1897,0
Eindhoven,Luijksgestel,1848,1
Eindhoven,Luijksgestel,1850,1
Eindhoven,Luijksgestel,1888,1
Eindhoven,Luijksgestel,1897,1
Eindhoven,Maarheeze,1848,0
Eindhoven,Maarheeze,1850,1
Eindhoven,Maarheeze,1888,0
Eindhoven,Maarheeze,1897,0
Eindhoven,Mierlo,1848,0
Eindhoven,Mierlo,1850,1
Eindhoven,Mierlo,1888,0
Eindhoven,Mierlo,1897,0
Eindhoven,Nistelrode,1848,0
Eindhoven,Nistelrode,1850,1
Eindhoven,Nistelrode,1888,0
Eindhoven,Nistelrode,1897,0
Eindhoven,Nunen,1848,0
Eindhoven,Nunen,1850,1
Eindhoven,Nunen,1888,0
Eindhoven,Nunen,1897,0
Eindhoven,Oedenrode (St.),1848,0
Eindhoven,Oedenrode (St.),1850,1
Eindhoven,Oedenrode (St.),1888,0
Eindhoven,Oedenrode (St.),1897,0
Eindhoven,Oedenrode (St.),1848,1
Eindhoven,Oedenrode (St.),1850,0
Eindhoven,Oedenrode (St.),1888,0
Eindhoven,Oedenrode (St.),1897,0
Eindhoven,Oerle,1848,1
Eindhoven,Oerle,1850,1
Eindhoven,Oerle,1888,1
Eindhoven,Oerle,1897,1
Eindhoven,Oirschot,1848,1
Eindhoven,Oirschot,1850,0
Eindhoven,Oirschot,1888,1
Eindhoven,Oirschot,1897,1
Eindhoven,,1848,1
Eindhoven,,1850,0
Eindhoven,,1888,0
Eindhoven,,1897,0
Eindhoven,Reusel,1848,1
Eindhoven,Reusel,1850,0
Eindhoven,Reusel,1888,1
Eindhoven,Reusel,1897,1
Eindhoven,Riethoven,1848,1
Eindhoven,Riethoven,1850,1
Eindhoven,Riethoven,1888,1
Eindhoven,Riethoven,1897,1
Eindhoven,Soerendonk,1848,0
Eindhoven,Soerendonk,1850,1
Eindhoven,Soerendonk,1888,0
Eindhoven,Soerendonk,1897,0
Eindhoven,Someren,1848,0
Eindhoven,Someren,1850,1
Eindhoven,Someren,1888,0
Eindhoven,Someren,1897,0
Eindhoven,Son,1848,1
Eindhoven,Son,1850,1
Eindhoven,Son,1888,0
Eindhoven,Son,1897,0
Eindhoven,Stiphout,1848,0
Eindhoven,Stiphout,1850,1
Eindhoven,Stiphout,1888,0
Eindhoven,Stiphout,1897,0
Eindhoven,Stratum,1848,1
Eindhoven,Stratum,1850,1
Eindhoven,Stratum,1888,1
Eindhoven,Stratum,1897,1
Eindhoven,Strijp,1848,1
Eindhoven,Strijp,1850,1
Eindhoven,Strijp,1888,1
Eindhoven,Strijp,1897,1
Eindhoven,Tongelre,1848,1
Eindhoven,Tongelre,1850,1
Eindhoven,Tongelre,1888,0
Eindhoven,Tongelre,1897,0
Eindhoven,Uden,1848,0
Eindhoven,Uden,1850,1
Eindhoven,Uden,1888,0
Eindhoven,Uden,1897,0
Eindhoven,Valkenswaard,1848,1
Eindhoven,Valkenswaard,1850,1
Eindhoven,Valkenswaard,1888,1
Eindhoven,Valkenswaard,1897,1
Eindhoven,Veghel,1848,0
Eindhoven,Veghel,1850,1
Eindhoven,Veghel,1888,0
Eindhoven,Veghel,1897,0
Helmond,Waalre,1848,0
Helmond,Waalre,1850,0
Helmond,Waalre,1888,1
Helmond,Waalre,1897,1
Helmond,Zes Gehuchten,1848,0
Helmond,Zes Gehuchten,1850,0
Helmond,Zes Gehuchten,1888,1
Helmond,Zes Gehuchten,1897,1
Maastricht,Margraten,1848,0
Maastricht,Margraten,1850,1
Maastricht,Margraten,1888,0
Maastricht,Margraten,1897,0
Maastricht,Meerssen,1848,1
Maastricht,Meerssen,1850,1
Maastricht,Meerssen,1888,1
Maastricht,Meerssen,1897,1
Maastricht,Merkelbeek,1848,0
Maastricht,Merkelbeek,1850,1
Maastricht,Merkelbeek,1888,0
Maastricht,Merkelbeek,1897,0
Maastricht,Mesch,1848,1
Maastricht,Mesch,1850,1
Maastricht,Mesch,1888,0
Maastricht,Mesch,1897,0
Maastricht,Mheer,1848,0
Maastricht,Mheer,1850,1
Maastricht,Mheer,1888,0
Maastricht,Mheer,1897,0
Maastricht,Nieuwenhagen,1848,0
Maastricht,Nieuwenhagen,1850,1
Maastricht,Nieuwenhagen,1888,0
Maastricht,Nieuwenhagen,1897,0
Maastricht,Noorbeek,1848,0
Maastricht,Noorbeek,1850,1
Maastricht,Noorbeek,1888,0
Maastricht,Noorbeek,1897,0
Maastricht,Nuth,1848,0
Maastricht,Nuth,1850,1
Maastricht,Nuth,1888,0
Maastricht,Nuth,1897,0
Maastricht,Oud-Valkenburg,1848,0
Maastricht,Oud-Valkenburg,1850,1
Maastricht,Oud-Valkenburg,1888,0
Maastricht,Oud-Valkenburg,1897,0
Maastricht,Oud-Vroenhoven,1848,1
Maastricht,Oud-Vroenhoven,1850,1
Maastricht,Oud-Vroenhoven,1888,1
Maastricht,Oud-Vroenhoven,1897,1
Maastricht,Pieter (St.),1848,1
Maastricht,Pieter (St.),1850,1
Maastricht,Pieter (St.),1888,1
Maastricht,Pieter (St.),1897,1
Maastricht,Rijckholt,1848,1
Maastricht,Rijckholt,1850,1
Maastricht,Rijckholt,1888,0
Maastricht,Rijckholt,1897,0
Maastricht,Rimburg,1848,0
Maastricht,Rimburg,1850,1
Maastricht,Rimburg,1888,0
Maastricht,Rimburg,1897,0
Maastricht,Schaesberg,1848,0
Maastricht,Schaesberg,1850,1
Maastricht,Schaesberg,1888,0
Maastricht,Schaesberg,1897,0
Maastricht,Schimmert,1848,0
Maastricht,Schimmert,1850,1
Maastricht,Schimmert,1888,0
Maastricht,Schimmert,1897,0
Maastricht,Schin op Geulle,1848,0
Maastricht,Schin op Geulle,1850,1
Maastricht,Schin op Geulle,1888,0
Maastricht,Schin op Geulle,1897,0
Maastricht,Schinveld,1848,0
Maastricht,Schinveld,1850,1
Maastricht,Schinveld,1888,0
Maastricht,Schinveld,1897,0
Maastricht,Simpelveld,1848,0
Maastricht,Simpelveld,1850,1
Maastricht,Simpelveld,1888,0
Maastricht,Simpelveld,1897,0
Maastricht,Slenaken,1848,0
Maastricht,Slenaken,1850,1
Maastricht,Slenaken,1888,0
Maastricht,Slenaken,1897,0
Maastricht,Spanbeek,1848,0
Maastricht,Spanbeek,1850,1
Maastricht,Spanbeek,1888,0
Maastricht,Spanbeek,1897,0
Maastricht,Stein,1848,0
Maastricht,Stein,1850,1
Maastricht,Stein,1888,0
Maastricht,Stein,1897,0
Maastricht,Strucht,1848,0
Maastricht,Strucht,1850,1
Maastricht,Strucht,1888,0
Maastricht,Strucht,1897,0
Maastricht,Ubach over Worms,1848,0
Maastricht,Ubach over Worms,1850,1
Maastricht,Ubach over Worms,1888,0
Maastricht,Ubach over Worms,1897,0
Maastricht,Ulestraten,1848,1
Maastricht,Ulestraten,1850,1
Maastricht,Ulestraten,1888,0
Maastricht,Ulestraten,1897,0
Maastricht,Vaals,1848,0
Maastricht,Vaals,1850,1
Maastricht,Vaals,1888,0
Maastricht,Vaals,1897,0
Sittard,Nuth,1848,0
Sittard,Nuth,1850,0
Sittard,Nuth,1888,1
Sittard,Nuth,1897,1
Sittard,Obbicht en Papenhoven,1848,1
Sittard,Obbicht en Papenhoven,1850,0
Sittard,Obbicht en Papenhoven,1888,1
Sittard,Obbicht en Papenhoven,1897,1
Sittard,Ohe en Laak,1848,1
Sittard,Ohe en Laak,1850,0
Sittard,Ohe en Laak,1888,0
Sittard,Ohe en Laak,1897,0
Sittard,Oirsbeek,1848,1
Sittard,Oirsbeek,1850,0
Sittard,Oirsbeek,1888,1
Sittard,Oirsbeek,1897,1
Sittard,Roosteren,1848,1
Sittard,Roosteren,1850,0
Sittard,Roosteren,1888,0
Sittard,Roosteren,1897,0
Sittard,Schimmert,1848,0
Sittard,Schimmert,1850,0
Sittard,Schimmert,1888,1
